"Step","L1=1e-1 (61219) - alpha train MAE","L1=1e-1 (61219) - alpha train MAE__MIN","L1=1e-1 (61219) - alpha train MAE__MAX","L1=5e-2 (92158) - alpha train MAE","L1=5e-2 (92158) - alpha train MAE__MIN","L1=5e-2 (92158) - alpha train MAE__MAX","L1=5e-3 (18950) - alpha train MAE","L1=5e-3 (18950) - alpha train MAE__MIN","L1=5e-3 (18950) - alpha train MAE__MAX","L1=1e-3 (33351) - alpha train MAE","L1=1e-3 (33351) - alpha train MAE__MIN","L1=1e-3 (33351) - alpha train MAE__MAX","L1=1e-5 (27371) - alpha train MAE","L1=1e-5 (27371) - alpha train MAE__MIN","L1=1e-5 (27371) - alpha train MAE__MAX","Baseline (33525) - alpha train MAE","Baseline (33525) - alpha train MAE__MIN","Baseline (33525) - alpha train MAE__MAX"
"367","0.1136527881026268","0.1136527881026268","0.1136527881026268","0.11300694197416306","0.11300694197416306","0.11300694197416306","0.11786927282810211","0.11786927282810211","0.11786927282810211","0.09591366350650787","0.09591366350650787","0.09591366350650787","0.09728068858385086","0.09728068858385086","0.09728068858385086","0.10444527119398117","0.10444527119398117","0.10444527119398117"
"368","0.11830347031354904","0.11830347031354904","0.11830347031354904","0.11065388470888138","0.11065388470888138","0.11065388470888138","0.1086573377251625","0.1086573377251625","0.1086573377251625","0.09349151700735092","0.09349151700735092","0.09349151700735092","0.09303634613752365","0.09303634613752365","0.09303634613752365","0.10731425881385803","0.10731425881385803","0.10731425881385803"
"370","0.11472464352846146","0.11472464352846146","0.11472464352846146","0.10839428007602692","0.10839428007602692","0.10839428007602692","0.10690850764513016","0.10690850764513016","0.10690850764513016","0.09515441209077835","0.09515441209077835","0.09515441209077835","0.09486740827560425","0.09486740827560425","0.09486740827560425","0.10260274261236191","0.10260274261236191","0.10260274261236191"
"371","0.10945684462785721","0.10945684462785721","0.10945684462785721","0.10819358378648758","0.10819358378648758","0.10819358378648758","0.10910805314779282","0.10910805314779282","0.10910805314779282","0.08984155207872391","0.08984155207872391","0.08984155207872391","0.09083887189626694","0.09083887189626694","0.09083887189626694","0.09952978044748306","0.09952978044748306","0.09952978044748306"
"372","0.11526422947645187","0.11526422947645187","0.11526422947645187","0.10947076231241226","0.10947076231241226","0.10947076231241226","0.1050015240907669","0.1050015240907669","0.1050015240907669","0.08742333948612213","0.08742333948612213","0.08742333948612213","0.09246364235877991","0.09246364235877991","0.09246364235877991","0.10061781853437424","0.10061781853437424","0.10061781853437424"
"373","0.11476867645978928","0.11476867645978928","0.11476867645978928","0.11114847660064697","0.11114847660064697","0.11114847660064697","0.10718077421188354","0.10718077421188354","0.10718077421188354","0.09094386547803879","0.09094386547803879","0.09094386547803879","0.09046605229377747","0.09046605229377747","0.09046605229377747","0.09923110157251358","0.09923110157251358","0.09923110157251358"
"374","0.10947391390800476","0.10947391390800476","0.10947391390800476","0.10773973166942596","0.10773973166942596","0.10773973166942596","0.104287289083004","0.104287289083004","0.104287289083004","0.09350333362817764","0.09350333362817764","0.09350333362817764","0.09309732913970947","0.09309732913970947","0.09309732913970947","0.0994538739323616","0.0994538739323616","0.0994538739323616"
"375","0.11723920702934265","0.11723920702934265","0.11723920702934265","0.10885202884674072","0.10885202884674072","0.10885202884674072","0.10720772296190262","0.10720772296190262","0.10720772296190262","0.08814172446727753","0.08814172446727753","0.08814172446727753","0.08968149870634079","0.08968149870634079","0.08968149870634079","0.09868209809064865","0.09868209809064865","0.09868209809064865"
"376","0.11206178367137909","0.11206178367137909","0.11206178367137909","0.1070556789636612","0.1070556789636612","0.1070556789636612","0.10616721957921982","0.10616721957921982","0.10616721957921982","0.0908253937959671","0.0908253937959671","0.0908253937959671","0.08968925476074219","0.08968925476074219","0.08968925476074219","0.09666074812412262","0.09666074812412262","0.09666074812412262"
"377","0.11003566533327103","0.11003566533327103","0.11003566533327103","0.10688432306051254","0.10688432306051254","0.10688432306051254","0.10920348018407822","0.10920348018407822","0.10920348018407822","0.08925925940275192","0.08925925940275192","0.08925925940275192","0.09189978986978531","0.09189978986978531","0.09189978986978531","0.09635777026414871","0.09635777026414871","0.09635777026414871"
"379","0.11022602766752243","0.11022602766752243","0.11022602766752243","0.1064133420586586","0.1064133420586586","0.1064133420586586","0.10061119496822357","0.10061119496822357","0.10061119496822357","0.0869903415441513","0.0869903415441513","0.0869903415441513","0.08804398030042648","0.08804398030042648","0.08804398030042648","0.09539760649204254","0.09539760649204254","0.09539760649204254"
"380","0.1132311224937439","0.1132311224937439","0.1132311224937439","0.10641364008188248","0.10641364008188248","0.10641364008188248","0.10117577016353607","0.10117577016353607","0.10117577016353607","0.08560404926538467","0.08560404926538467","0.08560404926538467","0.08967801183462143","0.08967801183462143","0.08967801183462143","0.09110751003026962","0.09110751003026962","0.09110751003026962"
"381","0.10865864157676697","0.10865864157676697","0.10865864157676697","0.10785181075334549","0.10785181075334549","0.10785181075334549","0.09825028479099274","0.09825028479099274","0.09825028479099274","0.0831156075000763","0.0831156075000763","0.0831156075000763","0.08695605397224426","0.08695605397224426","0.08695605397224426","0.09566333889961243","0.09566333889961243","0.09566333889961243"
"382","0.10793955624103546","0.10793955624103546","0.10793955624103546","0.10450812429189682","0.10450812429189682","0.10450812429189682","0.10206964612007141","0.10206964612007141","0.10206964612007141","0.08542796224355698","0.08542796224355698","0.08542796224355698","0.0873226746916771","0.0873226746916771","0.0873226746916771","0.09240001440048218","0.09240001440048218","0.09240001440048218"
"383","0.10946458578109741","0.10946458578109741","0.10946458578109741","0.10212807357311249","0.10212807357311249","0.10212807357311249","0.10115613788366318","0.10115613788366318","0.10115613788366318","0.0854903981089592","0.0854903981089592","0.0854903981089592","0.0874163880944252","0.0874163880944252","0.0874163880944252","0.09459080547094345","0.09459080547094345","0.09459080547094345"
"384","0.1125740185379982","0.1125740185379982","0.1125740185379982","0.1039774939417839","0.1039774939417839","0.1039774939417839","0.10101013630628586","0.10101013630628586","0.10101013630628586","0.09040529280900955","0.09040529280900955","0.09040529280900955","0.0891086682677269","0.0891086682677269","0.0891086682677269","0.09538569301366806","0.09538569301366806","0.09538569301366806"
"385","0.11115950345993042","0.11115950345993042","0.11115950345993042","0.10477687418460846","0.10477687418460846","0.10477687418460846","0.09861123561859131","0.09861123561859131","0.09861123561859131","0.08384662121534348","0.08384662121534348","0.08384662121534348","0.08783188462257385","0.08783188462257385","0.08783188462257385","0.09184599667787552","0.09184599667787552","0.09184599667787552"
"386","0.11512870341539383","0.11512870341539383","0.11512870341539383","0.10378027707338333","0.10378027707338333","0.10378027707338333","0.10136912018060684","0.10136912018060684","0.10136912018060684","0.08733531832695007","0.08733531832695007","0.08733531832695007","0.08768036961555481","0.08768036961555481","0.08768036961555481","0.09286423772573471","0.09286423772573471","0.09286423772573471"
"388","0.10712370276451111","0.10712370276451111","0.10712370276451111","0.10147596150636673","0.10147596150636673","0.10147596150636673","0.09645424783229828","0.09645424783229828","0.09645424783229828","0.07938189804553986","0.07938189804553986","0.07938189804553986","0.08289748430252075","0.08289748430252075","0.08289748430252075","0.09114512801170349","0.09114512801170349","0.09114512801170349"
"389","0.10552782565355301","0.10552782565355301","0.10552782565355301","0.10555233806371689","0.10555233806371689","0.10555233806371689","0.09499938786029816","0.09499938786029816","0.09499938786029816","0.08139042556285858","0.08139042556285858","0.08139042556285858","0.08356223255395889","0.08356223255395889","0.08356223255395889","0.09013056755065918","0.09013056755065918","0.09013056755065918"
"390","0.11331743746995926","0.11331743746995926","0.11331743746995926","0.10033734142780304","0.10033734142780304","0.10033734142780304","0.09991131722927094","0.09991131722927094","0.09991131722927094","0.08327235281467438","0.08327235281467438","0.08327235281467438","0.08269064873456955","0.08269064873456955","0.08269064873456955","0.08761150389909744","0.08761150389909744","0.08761150389909744"
"391","0.11259648203849792","0.11259648203849792","0.11259648203849792","0.1004280373454094","0.1004280373454094","0.1004280373454094","0.09904558211565018","0.09904558211565018","0.09904558211565018","0.08355975896120071","0.08355975896120071","0.08355975896120071","0.08216707408428192","0.08216707408428192","0.08216707408428192","0.09096000343561172","0.09096000343561172","0.09096000343561172"
"392","0.1089940220117569","0.1089940220117569","0.1089940220117569","0.10452142357826233","0.10452142357826233","0.10452142357826233","0.09687693417072296","0.09687693417072296","0.09687693417072296","0.08178891986608505","0.08178891986608505","0.08178891986608505","0.08833464235067368","0.08833464235067368","0.08833464235067368","0.09242488443851471","0.09242488443851471","0.09242488443851471"
"393","0.11001595109701157","0.11001595109701157","0.11001595109701157","0.10132408142089844","0.10132408142089844","0.10132408142089844","0.09555667638778687","0.09555667638778687","0.09555667638778687","0.08456846326589584","0.08456846326589584","0.08456846326589584","0.08403333276510239","0.08403333276510239","0.08403333276510239","0.08911486715078354","0.08911486715078354","0.08911486715078354"
"394","0.10873018205165863","0.10873018205165863","0.10873018205165863","0.10029541701078415","0.10029541701078415","0.10029541701078415","0.09495729953050613","0.09495729953050613","0.09495729953050613","0.08238742500543594","0.08238742500543594","0.08238742500543594","0.08675599843263626","0.08675599843263626","0.08675599843263626","0.08625854551792145","0.08625854551792145","0.08625854551792145"
"396","0.10676679760217667","0.10676679760217667","0.10676679760217667","0.09957874566316605","0.09957874566316605","0.09957874566316605","0.09492547810077667","0.09492547810077667","0.09492547810077667","0.08153080195188522","0.08153080195188522","0.08153080195188522","0.08728121221065521","0.08728121221065521","0.08728121221065521","0.08684953302145004","0.08684953302145004","0.08684953302145004"
"397","0.1048162654042244","0.1048162654042244","0.1048162654042244","0.09278475493192673","0.09278475493192673","0.09278475493192673","0.09107572585344315","0.09107572585344315","0.09107572585344315","0.07484950870275497","0.07484950870275497","0.07484950870275497","0.07896352559328079","0.07896352559328079","0.07896352559328079","0.08533982932567596","0.08533982932567596","0.08533982932567596"
"398","0.10099518299102783","0.10099518299102783","0.10099518299102783","0.09305461496114731","0.09305461496114731","0.09305461496114731","0.0890054851770401","0.0890054851770401","0.0890054851770401","0.07399218529462814","0.07399218529462814","0.07399218529462814","0.07712268829345703","0.07712268829345703","0.07712268829345703","0.0797698050737381","0.0797698050737381","0.0797698050737381"
"399","0.09978225827217102","0.09978225827217102","0.09978225827217102","0.0908319279551506","0.0908319279551506","0.0908319279551506","0.08902665227651596","0.08902665227651596","0.08902665227651596","0.07249487936496735","0.07249487936496735","0.07249487936496735","0.07552667707204819","0.07552667707204819","0.07552667707204819","0.08103047311306","0.08103047311306","0.08103047311306"
"400","0.10039576143026352","0.10039576143026352","0.10039576143026352","0.092966727912426","0.092966727912426","0.092966727912426","0.08727625757455826","0.08727625757455826","0.08727625757455826","0.07625120878219604","0.07625120878219604","0.07625120878219604","0.07558897882699966","0.07558897882699966","0.07558897882699966","0.07932622730731964","0.07932622730731964","0.07932622730731964"
"401","0.09879299253225327","0.09879299253225327","0.09879299253225327","0.09403426200151443","0.09403426200151443","0.09403426200151443","0.08361418545246124","0.08361418545246124","0.08361418545246124","0.07439912855625153","0.07439912855625153","0.07439912855625153","0.07563067972660065","0.07563067972660065","0.07563067972660065","0.0779714584350586","0.0779714584350586","0.0779714584350586"
"402","0.10083223879337311","0.10083223879337311","0.10083223879337311","0.08964381366968155","0.08964381366968155","0.08964381366968155","0.08496032655239105","0.08496032655239105","0.08496032655239105","0.07405386865139008","0.07405386865139008","0.07405386865139008","0.07411065697669983","0.07411065697669983","0.07411065697669983","0.07842899113893509","0.07842899113893509","0.07842899113893509"
"403","0.09946656227111816","0.09946656227111816","0.09946656227111816","0.09265570342540741","0.09265570342540741","0.09265570342540741","0.08681023120880127","0.08681023120880127","0.08681023120880127","0.0732901394367218","0.0732901394367218","0.0732901394367218","0.07468853890895844","0.07468853890895844","0.07468853890895844","0.0809633880853653","0.0809633880853653","0.0809633880853653"
"405","0.10291148722171783","0.10291148722171783","0.10291148722171783","0.09191524237394333","0.09191524237394333","0.09191524237394333","0.08590976893901825","0.08590976893901825","0.08590976893901825","0.07120590656995773","0.07120590656995773","0.07120590656995773","0.07633450627326965","0.07633450627326965","0.07633450627326965","0.07961631566286087","0.07961631566286087","0.07961631566286087"
"406","0.10226668417453766","0.10226668417453766","0.10226668417453766","0.08938630670309067","0.08938630670309067","0.08938630670309067","0.08657591789960861","0.08657591789960861","0.08657591789960861","0.07371360808610916","0.07371360808610916","0.07371360808610916","0.07442806661128998","0.07442806661128998","0.07442806661128998","0.07791463285684586","0.07791463285684586","0.07791463285684586"
"407","0.10126379132270813","0.10126379132270813","0.10126379132270813","0.09616392105817795","0.09616392105817795","0.09616392105817795","0.0881132110953331","0.0881132110953331","0.0881132110953331","0.07157257199287415","0.07157257199287415","0.07157257199287415","0.07403474301099777","0.07403474301099777","0.07403474301099777","0.07963059842586517","0.07963059842586517","0.07963059842586517"
"408","0.10050453990697861","0.10050453990697861","0.10050453990697861","0.09123682975769043","0.09123682975769043","0.09123682975769043","0.08342555165290833","0.08342555165290833","0.08342555165290833","0.07319143414497375","0.07319143414497375","0.07319143414497375","0.07406436651945114","0.07406436651945114","0.07406436651945114","0.08066930621862411","0.08066930621862411","0.08066930621862411"
"409","0.0980147123336792","0.0980147123336792","0.0980147123336792","0.09110556542873383","0.09110556542873383","0.09110556542873383","0.0874326229095459","0.0874326229095459","0.0874326229095459","0.07382207363843918","0.07382207363843918","0.07382207363843918","0.07750558853149414","0.07750558853149414","0.07750558853149414","0.07906723022460938","0.07906723022460938","0.07906723022460938"
"410","0.10074149817228317","0.10074149817228317","0.10074149817228317","0.08993524312973022","0.08993524312973022","0.08993524312973022","0.08684315532445908","0.08684315532445908","0.08684315532445908","0.07153288275003433","0.07153288275003433","0.07153288275003433","0.07387403398752213","0.07387403398752213","0.07387403398752213","0.08078813552856445","0.08078813552856445","0.08078813552856445"
"411","0.09985607862472534","0.09985607862472534","0.09985607862472534","0.09072189033031464","0.09072189033031464","0.09072189033031464","0.0845392718911171","0.0845392718911171","0.0845392718911171","0.0742395892739296","0.0742395892739296","0.0742395892739296","0.07402291893959045","0.07402291893959045","0.07402291893959045","0.07829059660434723","0.07829059660434723","0.07829059660434723"
"412","0.09716910868883133","0.09716910868883133","0.09716910868883133","0.08817271888256073","0.08817271888256073","0.08817271888256073","0.08585885912179947","0.08585885912179947","0.08585885912179947","0.07152074575424194","0.07152074575424194","0.07152074575424194","0.0734773725271225","0.0734773725271225","0.0734773725271225","0.07523417472839355","0.07523417472839355","0.07523417472839355"
"414","0.0992969423532486","0.0992969423532486","0.0992969423532486","0.09086638689041138","0.09086638689041138","0.09086638689041138","0.084050752222538","0.084050752222538","0.084050752222538","0.06972508132457733","0.06972508132457733","0.06972508132457733","0.0714041218161583","0.0714041218161583","0.0714041218161583","0.0768754705786705","0.0768754705786705","0.0768754705786705"
"415","0.09788857400417328","0.09788857400417328","0.09788857400417328","0.09048717468976974","0.09048717468976974","0.09048717468976974","0.08515454828739166","0.08515454828739166","0.08515454828739166","0.07335766404867172","0.07335766404867172","0.07335766404867172","0.07362541556358337","0.07362541556358337","0.07362541556358337","0.07662266492843628","0.07662266492843628","0.07662266492843628"
"416","0.09929177910089493","0.09929177910089493","0.09929177910089493","0.09186714887619019","0.09186714887619019","0.09186714887619019","0.08437297493219376","0.08437297493219376","0.08437297493219376","0.07362519204616547","0.07362519204616547","0.07362519204616547","0.07481716573238373","0.07481716573238373","0.07481716573238373","0.07625540345907211","0.07625540345907211","0.07625540345907211"
"417","0.10229817032814026","0.10229817032814026","0.10229817032814026","0.08999349176883698","0.08999349176883698","0.08999349176883698","0.08510735630989075","0.08510735630989075","0.08510735630989075","0.07187708467245102","0.07187708467245102","0.07187708467245102","0.07599516957998276","0.07599516957998276","0.07599516957998276","0.0762084349989891","0.0762084349989891","0.0762084349989891"
"418","0.09695535153150558","0.09695535153150558","0.09695535153150558","0.09021209180355072","0.09021209180355072","0.09021209180355072","0.08714397251605988","0.08714397251605988","0.08714397251605988","0.0696796104311943","0.0696796104311943","0.0696796104311943","0.07248292863368988","0.07248292863368988","0.07248292863368988","0.07934366166591644","0.07934366166591644","0.07934366166591644"
"419","0.10385908931493759","0.10385908931493759","0.10385908931493759","0.0907030776143074","0.0907030776143074","0.0907030776143074","0.08437760919332504","0.08437760919332504","0.08437760919332504","0.07345862686634064","0.07345862686634064","0.07345862686634064","0.07214429974555969","0.07214429974555969","0.07214429974555969","0.07848615199327469","0.07848615199327469","0.07848615199327469"
"420","0.09654901921749115","0.09654901921749115","0.09654901921749115","0.08904202282428741","0.08904202282428741","0.08904202282428741","0.08583226799964905","0.08583226799964905","0.08583226799964905","0.07086998224258423","0.07086998224258423","0.07086998224258423","0.07260868698358536","0.07260868698358536","0.07260868698358536","0.07929040491580963","0.07929040491580963","0.07929040491580963"
"421","0.09887702018022537","0.09887702018022537","0.09887702018022537","0.0920906737446785","0.0920906737446785","0.0920906737446785","0.08219453692436218","0.08219453692436218","0.08219453692436218","0.0708366110920906","0.0708366110920906","0.0708366110920906","0.07347666472196579","0.07347666472196579","0.07347666472196579","0.07862573117017746","0.07862573117017746","0.07862573117017746"
"423","0.09614770859479904","0.09614770859479904","0.09614770859479904","0.09068326652050018","0.09068326652050018","0.09068326652050018","0.08566593378782272","0.08566593378782272","0.08566593378782272","0.06891362369060516","0.06891362369060516","0.06891362369060516","0.07465840876102448","0.07465840876102448","0.07465840876102448","0.07786240428686142","0.07786240428686142","0.07786240428686142"
"424","0.09744460880756378","0.09744460880756378","0.09744460880756378","0.08960117399692535","0.08960117399692535","0.08960117399692535","0.0855192169547081","0.0855192169547081","0.0855192169547081","0.07043258845806122","0.07043258845806122","0.07043258845806122","0.07117519527673721","0.07117519527673721","0.07117519527673721","0.07757198810577393","0.07757198810577393","0.07757198810577393"
"425","0.09779144823551178","0.09779144823551178","0.09779144823551178","0.08988393843173981","0.08988393843173981","0.08988393843173981","0.08330009877681732","0.08330009877681732","0.08330009877681732","0.07080678641796112","0.07080678641796112","0.07080678641796112","0.07364051789045334","0.07364051789045334","0.07364051789045334","0.07827966660261154","0.07827966660261154","0.07827966660261154"
"426","0.1021995022892952","0.1021995022892952","0.1021995022892952","0.08698467165231705","0.08698467165231705","0.08698467165231705","0.0853729099035263","0.0853729099035263","0.0853729099035263","0.07146816700696945","0.07146816700696945","0.07146816700696945","0.07415200769901276","0.07415200769901276","0.07415200769901276","0.07641082257032394","0.07641082257032394","0.07641082257032394"
"427","0.10207042098045349","0.10207042098045349","0.10207042098045349","0.09339576214551926","0.09339576214551926","0.09339576214551926","0.08215048909187317","0.08215048909187317","0.08215048909187317","0.06959252059459686","0.06959252059459686","0.06959252059459686","0.07228422909975052","0.07228422909975052","0.07228422909975052","0.08041917532682419","0.08041917532682419","0.08041917532682419"
"428","0.10519130527973175","0.10519130527973175","0.10519130527973175","0.08873265981674194","0.08873265981674194","0.08873265981674194","0.08421564847230911","0.08421564847230911","0.08421564847230911","0.07121450453996658","0.07121450453996658","0.07121450453996658","0.07269846647977829","0.07269846647977829","0.07269846647977829","0.07598306238651276","0.07598306238651276","0.07598306238651276"
"429","0.0958821251988411","0.0958821251988411","0.0958821251988411","0.08834979683160782","0.08834979683160782","0.08834979683160782","0.08443976938724518","0.08443976938724518","0.08443976938724518","0.07420980930328369","0.07420980930328369","0.07420980930328369","0.07381190359592438","0.07381190359592438","0.07381190359592438","0.07880403101444244","0.07880403101444244","0.07880403101444244"
"430","0.09672442078590393","0.09672442078590393","0.09672442078590393","0.0918860211968422","0.0918860211968422","0.0918860211968422","0.08340251445770264","0.08340251445770264","0.08340251445770264","0.07101532816886902","0.07101532816886902","0.07101532816886902","0.07523065060377121","0.07523065060377121","0.07523065060377121","0.07474715262651443","0.07474715262651443","0.07474715262651443"
"432","0.09837464988231659","0.09837464988231659","0.09837464988231659","0.0890374630689621","0.0890374630689621","0.0890374630689621","0.08441558480262756","0.08441558480262756","0.08441558480262756","0.07304026186466217","0.07304026186466217","0.07304026186466217","0.06976606696844101","0.06976606696844101","0.06976606696844101","0.0748123973608017","0.0748123973608017","0.0748123973608017"
"433","0.10073310881853104","0.10073310881853104","0.10073310881853104","0.09117283672094345","0.09117283672094345","0.09117283672094345","0.08384581655263901","0.08384581655263901","0.08384581655263901","0.07306408137083054","0.07306408137083054","0.07306408137083054","0.07296014577150345","0.07296014577150345","0.07296014577150345","0.07758668065071106","0.07758668065071106","0.07758668065071106"
"434","0.09621020406484604","0.09621020406484604","0.09621020406484604","0.08773794770240784","0.08773794770240784","0.08773794770240784","0.08466919511556625","0.08466919511556625","0.08466919511556625","0.06945288181304932","0.06945288181304932","0.06945288181304932","0.07229229062795639","0.07229229062795639","0.07229229062795639","0.07614901661872864","0.07614901661872864","0.07614901661872864"
"435","0.09665415436029434","0.09665415436029434","0.09665415436029434","0.08976265788078308","0.08976265788078308","0.08976265788078308","0.08448158204555511","0.08448158204555511","0.08448158204555511","0.07041321694850922","0.07041321694850922","0.07041321694850922","0.07616496831178665","0.07616496831178665","0.07616496831178665","0.07593328505754471","0.07593328505754471","0.07593328505754471"
"436","0.09818911552429199","0.09818911552429199","0.09818911552429199","0.09366961568593979","0.09366961568593979","0.09366961568593979","0.0831298828125","0.0831298828125","0.0831298828125","0.07051735371351242","0.07051735371351242","0.07051735371351242","0.0716383084654808","0.0716383084654808","0.0716383084654808","0.0778128057718277","0.0778128057718277","0.0778128057718277"
"437","0.10119561105966568","0.10119561105966568","0.10119561105966568","0.08696560561656952","0.08696560561656952","0.08696560561656952","0.08391908556222916","0.08391908556222916","0.08391908556222916","0.06943346560001373","0.06943346560001373","0.06943346560001373","0.07299555093050003","0.07299555093050003","0.07299555093050003","0.07657056301832199","0.07657056301832199","0.07657056301832199"
"438","0.10078942775726318","0.10078942775726318","0.10078942775726318","0.08839666098356247","0.08839666098356247","0.08839666098356247","0.08259017765522003","0.08259017765522003","0.08259017765522003","0.07097496092319489","0.07097496092319489","0.07097496092319489","0.07202059775590897","0.07202059775590897","0.07202059775590897","0.07808761298656464","0.07808761298656464","0.07808761298656464"
"439","0.09695913642644882","0.09695913642644882","0.09695913642644882","0.08789703249931335","0.08789703249931335","0.08789703249931335","0.08214814960956573","0.08214814960956573","0.08214814960956573","0.07000195235013962","0.07000195235013962","0.07000195235013962","0.07317367196083069","0.07317367196083069","0.07317367196083069","0.076703280210495","0.076703280210495","0.076703280210495"
